date,address,long,lat,district
2022-03-18T00:00:00Z,松江区古楼公路759弄,121.2614454,31.11003128,松江区
2022-03-18T00:00:00Z,松江区龙源路555号,121.207015,31.06177058,松江区
2022-03-18T00:00:00Z,松江区金白花路50弄,121.2172976,31.12753118,松江区
2022-03-18T00:00:00Z,松江区申浜路279弄,121.3308556,31.06820189,松江区
2022-03-18T00:00:00Z,松江区欣浪路888弄,121.2840904,30.9895195,松江区
2022-03-18T00:00:00Z,松江区大官塘路248弄,121.2641754,30.99040762,松江区
2022-03-18T00:00:00Z,青浦区龙联路58弄,121.3036756,31.20428459,青浦区
2022-03-18T00:00:00Z,青浦区新府中路1655号,121.2384342,31.23840886,青浦区
2022-03-18T00:00:00Z,青浦区盈港东路8300弄,121.1485955,31.17019933,青浦区
2022-03-18T00:00:00Z,青浦区北青公路3488号,121.2582122,31.20771337,青浦区
2022-03-18T00:00:00Z,青浦区华纪路189弄,121.2440404,31.25770465,青浦区
2022-03-18T00:00:00Z,青浦区新凤南路233弄,121.2427443,31.20776579,青浦区
2022-03-18T00:00:00Z,青浦区华盈路1085号,121.1555885,31.16911348,青浦区
2022-03-18T00:00:00Z,青浦区青松路129弄,121.1230414,31.15153457,青浦区
2022-03-18T00:00:00Z,青浦区莫家圩水塘上,120.9758434,31.02395809,青浦区
2022-03-18T00:00:00Z,青浦区外青松公路6161号,121.1366417,31.16096185,青浦区
2022-03-18T00:00:00Z,青浦区沪青平公路2095号,121.269348,31.16419183,青浦区
2022-03-18T00:00:00Z,奉贤区金汇镇秀韵路105弄,121.5255353,30.94077971,奉贤区
2022-03-18T00:00:00Z,奉贤区西渡街道扶兰路18弄,121.445772,30.99332883,奉贤区
2022-03-18T00:00:00Z,奉贤区四团镇横桥村,121.782536,30.92649293,奉贤区
2022-03-18T00:00:00Z,奉贤区奉城镇头桥东路456号,121.6543774,30.95204612,奉贤区
2022-03-18T00:00:00Z,奉贤区西渡街道西闸路1118弄,121.4520477,30.99892487,奉贤区
2022-03-18T00:00:00Z,奉贤区西渡街道南渡村,121.457827,31.0055991,奉贤区
2022-03-19T00:00:00Z,浦东新区利津路1313弄,121.5991451,31.28850478,浦东新区
2022-03-19T00:00:00Z,浦东新区首善街555弄,121.8800407,30.98105679,浦东新区
2022-03-19T00:00:00Z,浦东新区汇南村,121.748981,31.04138991,浦东新区
2022-03-19T00:00:00Z,浦东新区乐城路32弄,121.6020123,31.03638274,浦东新区
2022-03-19T00:00:00Z,浦东新区西北新邨,121.7583082,31.05536596,浦东新区
2022-03-19T00:00:00Z,浦东新区联勤村李家宅,121.557186,31.17323101,浦东新区
2022-03-19T00:00:00Z,浦东新区下南路339弄,121.5506413,31.17679107,浦东新区
2022-03-19T00:00:00Z,浦东新区夏碧路80弄,121.595722,31.34634539,浦东新区
2022-03-19T00:00:00Z,浦东新区听悦路685弄,121.7449809,31.06035,浦东新区
2022-03-19T00:00:00Z,浦东新区浦建路60弄,121.5244537,31.21315923,浦东新区
2022-03-19T00:00:00Z,浦东新区草高支路656弄,121.5791082,31.35758428,浦东新区
2022-03-19T00:00:00Z,浦东新区海沈村,121.8046223,31.03234207,浦东新区
2022-03-19T00:00:00Z,浦东新区兰花小区99弄,121.554098,31.21120973,浦东新区
2022-03-19T00:00:00Z,浦东新区草高支路766弄,121.5766884,31.35788609,浦东新区
2022-03-19T00:00:00Z,浦东新区高青路4567弄,121.5692836,31.17699051,浦东新区
2022-03-19T00:00:00Z,浦东新区行泰路281弄,121.6156897,31.29551356,浦东新区
2022-03-19T00:00:00Z,浦东新区听谐路86弄,121.757289,31.06257184,浦东新区
2022-03-19T00:00:00Z,浦东新区园艺村,121.7632583,30.98565359,浦东新区
2022-03-19T00:00:00Z,浦东新区栖山路1876弄,121.5792865,31.26737166,浦东新区
2022-03-19T00:00:00Z,浦东新区项埭村,121.7144801,31.05370492,浦东新区
2022-03-19T00:00:00Z,浦东新区勤丰村,121.7746066,31.05337599,浦东新区
2022-03-19T00:00:00Z,浦东新区惠东村,121.7830716,31.0463207,浦东新区
2022-03-19T00:00:00Z,浦东新区高东二路118弄,121.6320303,31.32990867,浦东新区
2022-03-19T00:00:00Z,浦东新区东靖路2562号,121.6259129,31.29908517,浦东新区
2022-03-19T00:00:00Z,浦东新区行泰路150弄,121.6143378,31.29524565,浦东新区
2022-03-19T00:00:00Z,浦东新区拱乐路698弄,121.7770939,31.06964199,浦东新区
2022-03-19T00:00:00Z,浦东新区柴场村,121.7326637,31.1867539,浦东新区
2022-03-19T00:00:00Z,浦东新区长岛路728弄,121.592831,31.26588698,浦东新区
2022-03-19T00:00:00Z,浦东新区拱海路78弄,121.7507512,31.07568012,浦东新区
2022-03-19T00:00:00Z,浦东新区华夏东路1152弄,121.6805841,31.2026132,浦东新区
2022-03-19T00:00:00Z,浦东新区华夏东路2345弄,121.704622,31.2064848,浦东新区
2022-03-19T00:00:00Z,浦东新区云汉路977弄,121.8134432,30.91701026,浦东新区
2022-03-19T00:00:00Z,浦东新区巨峰路758弄,121.6084587,31.28517973,浦东新区
2022-03-19T00:00:00Z,浦东新区莱阳路451弄,121.5892919,31.282159,浦东新区
2022-03-19T00:00:00Z,浦东新区张杨北路555弄,121.5934903,31.27206427,浦东新区
2022-03-19T00:00:00Z,浦东新区博山东路811弄,121.5834688,31.26450183,浦东新区
2022-03-19T00:00:00Z,浦东新区栖山路1700弄,121.5758413,31.26538331,浦东新区
2022-03-19T00:00:00Z,浦东新区迎薰路222弄,121.7454885,31.04165159,浦东新区
2022-03-19T00:00:00Z,浦东新区鹤驰路99弄,121.5997417,31.08496727,浦东新区
2022-03-19T00:00:00Z,浦东新区成山路2388弄,121.5157825,31.17823854,浦东新区
2022-03-19T00:00:00Z,浦东新区北中路408弄,121.5676372,31.19052328,浦东新区
2022-03-19T00:00:00Z,浦东新区联勤村杨莲路冯家宅,121.5574479,31.1712124,浦东新区
2022-03-19T00:00:00Z,浦东新区三杨新村一街坊,121.4955229,31.16034715,浦东新区
2022-03-19T00:00:00Z,浦东新区凉亭路91弄,121.7688881,31.11204758,浦东新区
2022-03-19T00:00:00Z,浦东新区建中路285弄,121.847183,31.04149294,浦东新区
